"IES_PADRE","CODIGO_INSTITUCION","NOMBRE_INSTITUCION","ESTADO_INSTITUCION","CARACTER_ACADEMICO","SECTOR","CODIGO_SNIES_DEL_PROGRAMA","CODIGO_ANTERIOR_ICFES","NOMBRE_DEL_PROGRAMA","TITULO_OTORGADO","ESTADO_PROGRAMA","RECONOCIMIENTO_DEL_MINISTERIO","RESOLUCION_DE_APROBACION","FECHA_DE_RESOLUCION","FECHA_EJECUTORIA","VIGENCIA_AÑOS","FECHA_DE_REGISTRO_EN_SNIES","YEAR","CINE_F_2013_AC_CAMPO_AMPLIO","CINE_F_2013_AC_CAMPO_ESPECIFIC","CINE_F_2013_AC_CAMPO_DETALLADO","AREA_DE_CONOCIMIENTO","NUCLEO_BASICO_DEL_CONOCIMIENTO","NIVEL_ACADEMICO","NIVEL_DE_FORMACION","MODALIDAD","NUMERO_CREDITOS","NUMERO_PERIODOS_DE_DURACION","PERIODICIDAD","SE_OFRECE_POR_CICLOS_PROPEDEUT","PERIODICIDAD_ADMISIONES","PROGRAMA_EN_CONVENIO","DEPARTAMENTO_OFERTA_PROGRAMA","MUNICIPIO_OFERTA_PROGRAMA","COSTO_MATRICULA_ESTUD_NUEVOS"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","54031","54031","ESPECIALIDAD EN ESTOMATOLOGIA PEDRIATICA Y ORTOPEDIA MAXILAR","ESPECIALISTA EN ESTOMATOLOGIA PEDIATRICA Y ORTOPEDIA MAXILAR","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Odontología y estudios dentales","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","113","4","Semestral","No","Sin definir","N","Bogotá, D.C.","Bogotá, D.C.","10424920"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","45","1.101561603311E+20","ESPECIALIDAD EN GASTROENTEROLOGIA","ESPECIALISTA EN GASTROENTEROLOGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","137","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","21562","1.101561809711E+20","ESPECIALIDAD EN GERIATRIA","ESPECIALISTA EN GERIATRIA","Activo","n/a","","","","","02/05/2005","2005","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","235","4","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","16955","1.101561601611E+20","ESPECIALIDAD EN HEMATOLOGIA","ESPECIALISTA EN HEMATOLOGIA","Activo","n/a","","","","","12/11/2002","2002","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","114","2","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","16949","1.101561600011E+20","ESPECIALIDAD EN INFECTOLOGIA","ESPECIALISTA EN INFECTOLOGIA","Activo","n/a","","","","","12/11/2002","2002","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","129","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","16952","1.101561700311E+20","ESPECIALIDAD EN MEDICINA AEROESPACIAL","ESPECIALISTA EN MEDICINA AEROESPACIAL","Activo","n/a","","","","","12/11/2002","2002","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","214","3","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","20824840"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","106336","106336","ESPECIALIDAD EN MEDICINA DEL DEPORTE","ESPECIALISTA EN MEDICINA DEL DEPORTE","Activo","n/a","12257","22/06/2017","22/06/2017","","27/06/2017","2017","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","178","3","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","47","1.101561700311E+20","ESPECIALIDAD EN MEDICINA FISICA Y REHABILITACION","ESPECIALISTA EN MEDICINA FISICA Y REHABILITACION","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","311","4","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","16953","1.101530101011E+20","ESPECIALIDAD EN MEDICINA FORENSE","ESPECIALISTA EN MEDICINA FORENSE","Activo","Registro calificado","1","08/07/2019","08/07/2019","7","12/11/2002","2002","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","168","3","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","48","1.101561600011E+20","ESPECIALIDAD EN MEDICINA INTERNA","ESPECIALISTA EN MEDICINA INTERNA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","180","3","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","65","1.101561602411E+20","ESPECIALIDAD EN NEUMOLOGIA CLINICA","ESPECIALISTA EN NEUMOLOGIA CLINICA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","130","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","49","1.101561704811E+20","ESPECIALIDAD EN NEUROCIRUGIA","ESPECIALISTA EN NEUROCIRUGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","269","5","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","67","1.101561608011E+20","ESPECIALIDAD EN NEUROLOGIA CLINICA","ESPECIALISTA EN NEUROLOGIA CLINICA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","239","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","16954","1.101561809211E+20","ESPECIALIDAD EN NEUROPEDIATRIA","ESPECIALISTA EN NEUROPEDIATRIA","Activo","n/a","","","","","12/11/2002","2002","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","311","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","46","1.101561800011E+20","ESPECIALIDAD EN OBSTETRICIA Y GINECOLOGIA","ESPECIALISTA EN OBSTETRICIA Y GINECOLOGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","252","3","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","50","1.101561707011E+20","ESPECIALIDAD EN OFTALMOLOGIA","ESPECIALISTA EN OFTALMOLOGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","214","3","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","2606","1.101561601611E+20","ESPECIALIDAD EN ONCOHEMATOLOGIA PEDIATRICA","ESPECIALISTA EN ONCOHEMATOLOGIA PEDIATRICA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","152","2","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","106662","1.101561706411E+20","Especialidad en Ortodoncia y Ortopedia Maxilar","Especialista en Ortodoncia y Ortopedia Maxilar","Activo","Acreditación de alta calidad","12353","30/07/2018","30/07/2018","6","21/03/1998","1998","Salud y Bienestar","Salud","Odontología y estudios dentales","Ciencias de la salud","Odontología","Posgrado","Especializacion universitaria","Presencial","113","5","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","10424920"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","52","1.101561701011E+20","ESPECIALIDAD EN ORTOPEDIA Y TRAUMATOLOGIA","ESPECIALISTA EN ORTOPEDIA Y TRAUMATOLOGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","234","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","53","1.101561705111E+20","ESPECIALIDAD EN OTORRINOLARINGOLOGIA","ESPECIALISTA EN OTORRINOLARINGOLOGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","255","3","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","66","1.101561700711E+20","ESPECIALIDAD EN PATOLOGIA ANATOMICA Y CLINICA","ESPECIALISTA EN PATOLOGIA ANATOMICA Y CLINICA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","312","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","55","1.101561809211E+20","ESPECIALIDAD EN PEDIATRIA","ESPECIALISTA EN PEDIATRIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","232","3","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","19963","1.101561007311E+20","ESPECIALIDAD EN PERINATOLOGIA Y NEONATOLOGIA","ESPECIALISTA EN PERINATOLOGIA Y NEONATOLOGIA","Activo","n/a","","","","","05/09/2003","2003","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","166","2","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","55024","55024","ESPECIALIDAD EN PERIODONCIA","ESPECIALISTA  EN PERIODONCIA","Activo","n/a","","","","","09/12/2009","2009","Salud y Bienestar","Salud","Odontología y estudios dentales","Ciencias de la salud","Odontología","Posgrado","Especializacion universitaria","Presencial","90","2","Anual","No","","N","Bogotá, D.C.","Bogotá, D.C.","10424920"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","57","1.101561608911E+20","ESPECIALIDAD EN PSIQUIATRIA","ESPECIALISTA EN PSIQUIATRIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","168","3","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","58","1.101561607511E+20","ESPECIALIDAD EN RADIOLOGIA E IMAGENES DIAGNOSTICAS","ESPECIALISTA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","280","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","104924","104924","ESPECIALIDAD EN RADIOLOGIA PEDIÁTRICA","ESPECIALISTA EN RADIOLOGIA PEDIÁTRICA","Activo","Registro calificado","14308","07/09/2015","28/09/2015","7","28/09/2015","2015","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","104","3","Semestral","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","4358300"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","3992","1.101561706911E+20","ESPECIALIDAD EN REHABILITACION ORAL","ESPECIALISTA EN REHABILITACION ORAL","Activo","Acreditación de alta calidad","18818","11/12/2018","11/12/2018","6","21/03/1998","1998","Salud y Bienestar","Salud","Odontología y estudios dentales","Ciencias de la salud","Odontología","Posgrado","Especializacion universitaria","Presencial","90","2","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","10424920"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","59","1.101561607211E+20","ESPECIALIDAD EN REUMATOLOGIA","ESPECIALISTA EN REUMATOLOGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","139","2","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","60","1.101561606011E+20","ESPECIALIDAD EN UROLOGIA","ESPECIALISTA EN UROLOGIA","Activo","n/a","","","","","21/03/1998","1998","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","320","4","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8691600"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","54577","54577","ESPECIALIZACION EN ACCION SIN DAÑO Y CONSTRUCCION DE PAZ","ESPECIALISTA EN ACCION SIN DAÑO Y CONSTRUCCION DE PAZ","Activo","n/a","","","","","30/04/2009","2009","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Sociología, Antropología y estudios culturales","Ciencias sociales y humanas","Ciencia política, relaciones internacionales","Posgrado","Especializacion universitaria","Presencial","25","2","Semestral","No","","N","Bogotá, D.C.","Bogotá, D.C.","7608275"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","110725","110725","ESPECIALIZACIÓN EN ADMINISTRACIÓN DE JUSTICIA","ESPECIALISTA EN ADMINISTRACIÓN DE JUSTICIA","Activo","Registro calificado","2","05/11/2021","05/11/2021","7","05/11/2021","2021","Administración de Empresas y Derecho","Derecho","Derecho","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","32","2","Semestral","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","8258270"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","55150","55150","ESPECIALIZACION EN ADMINISTRACION EN SALUD PUBLICA","ESPECIALISTA EN ADMINISTRACION EN SALUD PUBLICA","Activo","n/a","","","","","03/02/2010","2010","Salud y Bienestar","Salud","Medicina","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","36","2","Semestral","No","","N","Bogotá, D.C.","Bogotá, D.C.","9341595"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","52748","52748","ESPECIALIZACION EN ALIMENTACION Y NUTRICION EN PROMOCION DE LA SALUD","ESPECIALISTA EN ALIMENTACION Y NUTRICION EN PROMOCION DE LA SALUD","Activo","n/a","","","","","23/04/2007","2007","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","","N","Bogotá, D.C.","Bogotá, D.C.","6958280"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","21563","1.101532035011E+20","ESPECIALIZACION EN ANALISIS DE POLITICAS PUBLICAS","ESPECIALISTA EN ANALISIS DE POLITICAS PUBLICAS","Activo","n/a","","","","","02/05/2005","2005","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Ciencias políticas y educación cívica","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","32","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8258270"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","53267","53267","ESPECIALIZACION EN ANALISIS ESPACIAL","ESPECIALISTA EN ANALISIS ESPACIAL","Activo","n/a","","","","","05/12/2007","2007","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la información  y la comunicación (TIC) no clasificada en otra parte","Ingeniería, arquitectura, urbanismo y afines","Otras ingenierías","Posgrado","Especializacion universitaria","Presencial","30","2","Semestral","No","","N","Bogotá, D.C.","Bogotá, D.C.","7608275"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","52972","52972","ESPECIALIZACION EN ANIMACION","ESPECIALISTA EN ANIMACION","Activo","n/a","","","","","17/07/2007","2007","Arte y Humanidades","Artes","Técnicas audiovisuales y producción para medios de comunicación","Bellas artes","Artes plásticas, visuales y afines","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","","N","Bogotá, D.C.","Bogotá, D.C.","7824940"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","21561","1.101566400011E+20","ESPECIALIZACION EN CIENCIA Y TECNOLOGIA COSMETICA","ESPECIALISTA EN CIENCIA Y TECNOLOGIA DE COSMETICOS","Activo","n/a","","","","","02/05/2005","2005","Salud y Bienestar","Salud","Farmacia","Ingeniería, arquitectura, urbanismo y afines","Ingeniería electrónica, telecomunicaciones y afines","Posgrado","Especializacion universitaria","Presencial","25","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8258270"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","79","1.101566400011E+20","ESPECIALIZACION EN CIENCIA Y TECNOLOGIA DE ALIMENTOS","ESPECIALISTA EN CIENCIA Y TECNOLOGIA DE ALIMENTOS","Activo","n/a","","","","","21/03/1998","1998","Ingeniería, Industria y Construcción","Industria y procesamiento","Procesamiento de alimentos","Ingeniería, arquitectura, urbanismo y afines","Ingeniería agroindustrial, alimentos y afines","Posgrado","Especializacion universitaria","Presencial","28","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9558260"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","52730","52730","ESPECIALIZACION EN CULTIVOS PERENNES INDUSTRIALES","ESPECIALISTA EN CULTIVOS PERENNES INDUSTRIALES","Activo","n/a","","","","","23/04/2007","2007","Agropecuario, Silvicultura, Pesca y Veterinaria","Agropecuario","Producción agrícola y ganadera","Agronomía, veterinaria y afines","Agronomía","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","","N","Bogotá, D.C.","Bogotá, D.C.","9558260"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","70","1.101534432011E+20","ESPECIALIZACION EN DERECHO ADMINISTRATIVO","ESPECIALISTA EN DERECHO ADMINISTRATIVO","Activo","n/a","","","","","21/03/1998","1998","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","32","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8258270"
"1101","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Activa","Universidad","Oficial","16947","1.101532305011E+20","ESPECIALIZACION EN DERECHO CONSTITUCIONAL","ESPECIALISTA EN DERECHO CONSTITUCIONAL","Activo","n/a","","","","","12/11/2002","2002","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","32","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8258270"
